text,label
VIDEO : Donald Trump Now Has Access to Our Nations Most Valuable Intelligence by EdJenner,1
Ideas Make Us Rich by Allen Mendenhall,0
"Indian Business Partners Hope to Exploit Their Ties to Donald Trump - The New York Times by Ayesha Venkataraman, Ellen Barry and Eric Lipton",0
Are You Ready for Aftermath of the Election? Will There Be An Election? by Dave Hodges,1
NATO Buildup On Russian Border Largest Since Cold War by John Vibes,1
"Flynn’s Downfall Sprang From ‘Eroding Level of Trust’ - The New York Times by Peter Baker, Glenn Thrush, Maggie Haberman, Adam Goldman and Julie Hirschfeld Davis",0
no title by Richie C,1
3 Brit judges attempt to thwart Brexit because their wigs will become too expensive! by no author,1
Why the Trump Team’s Economic Promises Will Be Hard to Execute - The New York Times by Neil Irwin,0
Soros Launches The ‘Purple Revolution’ Against America by pcr3,1
Donald Trump’s Campaign Stands By Embrace of Putin - The New York Times by Jonathan Martin and Amy Chozick,0
"In Gorsuch, Conservative Activist Sees Test Case for Reshaping the Judiciary - The New York Times by Eric Lipton and Jeremy W. Peters",0
"In Silicon Valley, a Voice of Caution Guides a High-Flying Uber - The New York Times by Katie Benner",0
New O’Keefe Video: Leftists Planning Stink Bombs at ’Deploraball’ by Joel B. Pollak,1
Revealed: Several Ku Klux Klan Units Active in Germany by no author,1
Hillary Clintons election fraud finally exposed. California stolen from Bernie Sanders! by Doctor Smith,1
Don’t ask Amazon’s Echo for urgent medical help by Poke Staff,1
Some person had recycle my balls on their recycle bin by Anonymous Coward (UID 52468729),1
Turkey Interrupts U.S. Air Missions Against ISIS at Major Base - The New York Times by Eric Schmitt and Dan Bilefsky,0
"Preet Bharara Shunned Politics. His End Was Tinged by Them. - The New York Times by Benjamin Weiser, Ben Protess, Matthew Goldstein and William K. Rashbaum",0
Chart Of The Day: The Great Prosperity (1947-79) Vs. The Great Regression (1980-2016) by David Stockman,1
Work Harder So Speculators Can Get More by Pete Dolack,0
Fox News Dropping ’Fair and Balanced’ Slogan - Breitbart by Daniel Nussbaum,1
"Under Rex Tillerson, Exxon Mobil Forged Its Own Path Abroad - The New York Times by Ben Hubbard, Dionne Searcey and Nicholas Casey",0
"UN Press Corps Expunges Israel, As If The Jewish Homeland Doesn’t Even Exist by admin",1
PICS: Rioting Continues in France Over Alleged Police Rape by Breitbart London,1
Free Speech Under Siege at UCLA as Conservative Professor Tries to Save Job - Breitbart by Samuel Chi,0
E.U. Faces Its Next Big Test as France’s Election Looms - The New York Times by Steven Erlanger and Kimiko de Freytas-Tamura,0
Defiant Bashar al-Assad Vows to Retake ‘Every Inch’ of Syria - The New York Times by David E. Sanger and Rick Gladstone,0
no title by Bill Sherman,1
Militarized Police Brutalize and Arrest Peaceful Protesters at Dakota Access Pipeline #NoDAPL by Ryan Banister,1
UKIP MEPs Steven Woolfe & Mike Hookem reported to French police over Strasbourg scuffle by admin,0
"ESPN Asks Man to Use His Photo, He Tells Them Off Over Their Treatment of Tom Brady - Breitbart by Warner Todd Huston",1
Iraq’s Popular Mobilization cuts Daesh’s main supply route in Mosul by GPD,0
"Internet Mogul Kim Dotcom: More Leaks Coming, “Clinton Is in Serious Trouble” by Lily Dane",1
Russia Has Called the War Party's Bluff - Pepe Escobar by Pepe Escobar,0
Joss Whedon: ’I Want a Rhino to F*ck Paul Ryan to Death’ by Daniel Nussbaum,1
Evolution Is Happening Faster Than We Thought - The New York Times by Menno Schilthuizen,0
"Is Washington “False Flagging” The New Russia-Iran-Syria-China “Axis of Evil”, Into Nuclear War? by Peter Koenig",0
"Betrügt Ritter Sport? Fleisch in ""Einhorn-Schokolade"" offenbar nur vom Pegasus by noreply@blogger.com (Der Postillon)",1
"They Said What?!: Find Out What Oliver Platt, Alicia Keys, And Tim Cook Have To Say by no author",1
Putin: Russia Is Not Going to Attack Anyone by Jason Ditz,1
US and Allies Openly Massing Huge Army on Russian Border! by Andrew Anglin,0
Turning Your Vacation Photos Into Works of Art - The New York Times by Stephanie Rosenbloom,0
UC Berkeley Professor Banned From Wikipedia Over Anti-Trump Edit Project - Breitbart by Tom Ciccotta,1
"In 2016, Israel Demolished Over 200 West Bank Homes In Illegal Settlement Expansion by Kit O'Connell",0
Global Debt Grows and Central Banks Are Buyers by Editor,1
Falcons’ Matt Ryan Is Named M.V.P. of N.F.L. - The New York Times by The Associated Press,1
Aparece un Terminator del futuro para preguntar “qué cojones” hemos tocado by Kike García,1
"Pactes clairs, sujétion longue, par Manlio Dinucci by Manlio Dinucci",0
Walgreens Cuts Ties to Blood-Testing Company Theranos - The New York Times by Reed Abelson and Andrew Pollack,0
"Mann verhaftet, nachdem er in Single-Börse Komplizin zum Pferdestehlen suchte by noreply@blogger.com (Der Postillon)",1
"Donald Trump to leave America for a younger, sexier country by no author",1
Rigged Election: Hillary and Trump Caught Partying Like BFF’s With Kissinger at Jesuit Gala by The Doc,0
"Ramadan Rage 2017: 1,424 Fatalities Already More than Triple Those Last Year - Breitbart by Edwin Mora",0
"In Bundy Acquittal, Jury Tells Feds: Enough Is Enough by Robert Gehl",1
no title by Wayne,1
Egypt: Christian Couple Stabbed to Death on Coptic Christmas Day by Edwin Mora,1
"""Russia is concentrating"" 2.0: Putin's new policy of ""active defense"" by Jafe Arnoldski (noreply@blogger.com)",0
Not Guilty: The Power of Nullification to Counteract Government Tyranny by John W. Whitehead,0
"Airstrike in Yemen Kills 17 Civilians, Witnesses Say - The New York Times by Rod Nordland",0
"Disney under Investigation for H-1B Abuse, Say Feds by John Binder",1
After 2016: What Is The Future Of Libertarianism? by Daniel McAdams,1
Trump Injects High Risk Into Relations With China - The New York Times by Jane Perlez and Chris Buckley,0
VP Pence: ’America Is Back’ - Breitbart by Trent Baker,1
North Carolina Runs Over Butler in Path to Redemption - The New York Times by Scott Cacciola,0
Receipt Found On One of the Men on José Fernández's Boat Shakes Up the Idea That Alcohol 'Wasn't a Factor’ by Sara Vallone,1
E.U. Blocks Merger of London Stock Exchange and Deutsche Börse - The New York Times by Chad Bray,0
Apple to Offer App Developers Access to Siri and iMessage - The New York Times by Vindu Goel,0
DONALD J. TRUMP - Officially Lays Out His NEW DEAL FOR BLACK AMERICA. by carewemust,1
"USA Network’s Mr. Robot, Season 2: Pessimism overtakes anger, with unfortunate results by shorty",0
The Diva Departs: Renée Fleming’s Farewell to Opera - The New York Times by Charles McGrath,0
Education Sec Betsy DeVos: ‘There Isn’t Really Any Common Core Anymore’ in Schools - Breitbart by Dr. Susan Berry,0
Un exorcista presentará la nueva temporada de “Hermano Mayor” by Tomás Fuentes,1
How I Learned to Love Snapchat - The New York Times by Jenna Wortham,0
Dueling Demonstrations at LAX Over Trump Travel Restriction - Breitbart by Michelle Moons,1
"Re: NO JUSTICE: Schools are banning creepy clown costumes, but Katy Perry’s allowed to wear THIS? by Momotaros",1
Clinton held focus groups for 2 years before election to find a ‘rationale’ for running for president by Howard Portnoy,1
"Tens of thousands march for, against Venezuela government by no author",1
How to Get a Good Deal on Flight Upgrades - The New York Times by Shivani Vora,1
"As Her Electoral College Numbers Begin To Fall, Crooked HIllary Calls Off Election Night Fireworks by Geoffrey Grider",1
Peter Brimelow On With Steve Curtis At 8:05 Eastern by James Fulford,1
"AT&T Buying Time Warner: If Approved, Assures Greater Scoundrel Media Consolidation Than Already by Stephen Lendman",1
Flashback - Reports: Obama Campaign Opened Back Channel to Iran - Breitbart by Aaron Klein,1
Mandarin Gets One Shining Moment in a First-Round N.C.A.A. Game - The New York Times by Matt Fortuna,0
Pentagon Wastes Nearly $60Bln in Canceled Weapons Over Past 20 Years by Editor,1
2006 Audio Emerges of Hillary Clinton Proposing Rigging Palestine Election by Steve Watson,1
Crossing the Acheron: Back to Vietnam by shorty,0
21 Things We’ve Learned About Hillary Clinton From Wikileaks That The MSM Won’t Share…But YOU Can! by Daisy Luther,0
Kristen Griest on Course to Become First Female Army Officer Trained to Lead Troops Into Combat - The New York Times by Katie Rogers,1
"Whether Clinton or Trump, Tensions Will Escalate with China and Russia Under Next U.S. President by Jerri-Lynn Scofield",0
How Stable Are Democracies? ‘Warning Signs Are Flashing Red’ - The New York Times by Amanda Taub,0
26 WikiLeaks bombshells on Hillary you need to know by Leo Hohmann,0
Rand Paul on Syria Strikes: ’I Think It Is Unconstitutional’ - Breitbart by Jeff Poor,1
Goldman Sachs: America Must Elect Hillary Clinton by Baxter Dmitry,1
Putin’s latest warning to the West sees him deploy his SUPER-STEALTH submarines by wmw_admin,1
Comment on A Digital 9/11 If Trump Wins by James Ludwig by James Ludwig,0
Fallout From FBI’s New Criminal Investigation Has Already Begun by Brian Thomas,1
"Американка, заболевшая раком от присыпки Johnson & Johnson, отсудила $70 млн by no author",1
"Comment on When Asked about Undercover Videos, Hillary Walks Out on Press Conference by Matibob by Matibob",0
CNN Drops Kathy Griffin after Trump ’Beheading’ Photo by Daniel Nussbaum,1
Transformational New Moon in Scorpio [Video] by Gillian,1
"In Mexico City, a Battle Over a Building and the Art in Its Shadow - The New York Times by Victoria Burnett",0
China Lowers Growth Target as Lawmakers Meet - The New York Times by Keith Bradsher and Chris Buckley,0
Former Clinton Foundation CEO begging Russia for ‘urgent and immediate’ asylum? by Thomas Madison,1
Obama to Dismantle Visitor Registry Before Trump Can Revive It - The New York Times by J. David Goodman and Ron Nixon,0
"For Leaders of U.S. Allies, Getting Close to Trump Can Sting - The New York Times by Steven Erlanger",0
EXCLUSIVE: Keith Ellison’s Student Anti-Capitalist and Anti-Police Activism (Video) by Guest Author,1
US Prepares to Seek Arrest of Julian Assange - Breitbart by Lucas Nolan,1
That New Year’s Resolution? Let Us Help You Stick With It - The New York Times by Tim Herrera,0
House Benghazi Report Finds No New Evidence of Wrongdoing by Hillary Clinton - The New York Times by David M. Herszenhorn,0
Who Is Peter Kadzik? The Clinton Ally and John Podesta's Very Close Friend Peter Kadzik Who Will Take Charge of DoJ's Hillary Clinton and Huma Abedin Email Probe by tokyowashi (noreply@blogger.com),0
"‘Dreams Die’ for Refugees on Verge of Coming to U.S. as Trump Closes Door - The New York Times by Rod Nordland, Joe Cochrane and Patrick Kingsley",0
SpaceX Launches a Satellite With a Partly Used Rocket - The New York Times by Kenneth Chang,0
La oposición española comenta el discurso de Rajoy by no author,0
House Panel Questions Loretta Lynch on Hillary Clinton’s Emails - The New York Times by Eric Lichtblau,0
"Блажен, кто верует во что попало… by Леонтина Литвинова",1
The White Temple and the Great Ziggurat in the Mesopotamian City of Uruk by noreply@blogger.com (Alexander Light),0
Live at Truthdig: What Do the Dakota Access Pipeline Arrests Mean for First Amendment Rights? by no author,0
Rep. Dave Brat: ’We Have Five or Six Plans’ to Replace Obamacare GOP Leadership Needs to ‘Pick One’ by Dan Riehl,1
ICC to Investigate US War Crimes in Afghanistan? Hold the Cheers by shorty,0
China Suspends All Coal Imports From North Korea - The New York Times by Choe Sang-Hun,0
100 Million Marine Mammals Are Mistaking Ocean Trash for Food But Boyan Slat Has a Solution by Christina Sarich,1
Protestants get ready to grovel by Gilad Atzmon,1
The True Scandal of 2016 Was The Torture of Chelsea Manning     : by Jeremy Scahill,1
Military Veterans Are Helping To Save Coral Reefs By Combating Climate Change by Arnaldo Rodgers,1
Obama Won’t Vote With America at the UN by Daniel Greenfield,0
"Syrian War Report – November 7, 2016: Russian Attack Helicopters Swarm in Homs Province | The Vineyard of the Saker by The Saker",1
"Disappearing Seagrass Protects Against Pathogens, Even Climate Change, Scientists Find - The New York Times by Carl Zimmer",0
’For Honor’ 360° Trailer: In the Heart of Battle - Breitbart by Breitbart Tech,1
Putin-Obama trust evaporates by no author,0
no title by Leroy,1
Comment on Hollyweird Clinton supporters are so classy…another pair to add to your boycott list by lynnmccrann by lynnmccrann,1
"U.C.L.A. Gunman May Have Targeted 2nd Professor and Killed Woman - The New York Times by Ian Lovett, Richard Pérez-Peña and Jack Healy",0
Southern Poverty Law Center Targets Anti-Jihad Crusaders (Ann Corcoran Honored!) by Brenda Walker,1
Does The U.S. Government Really Know Who Hacked Democrats Emails? by Kassia Halcli,0
Mecca Goes Mega - The New York Times by Luca Locatelli,0
The Left’s Smear Campaign Against Sebastian Gorka Continues - Breitbart by Joel B. Pollak,1
VIDEO: Watch as Hillary Needs Assistance… To Climb One Step by Robert Gehl,1
Barbara Marciniak: Bringers of the Dawn: Teachings of the Pleiadians [VIDEO] by stevew,1
CIA Unveils New Rules for Collecting Information on Americans - Breitbart by Breitbart Tech,1
What Is Immunotherapy? The Basics on These Cancer Treatments - The New York Times by Denise Grady and Andrew Pollack,0
China’s Cheating Husbands Fuel an Industry of ‘Mistress Dispellers’ - The New York Times by Emily Feng and Charlotte Yang,0
Iraq Starts Offensive to Retake Western Mosul From ISIS - The New York Times by Rukmini Callimachi and Falih Hassan,0
#2818: Serco's Zulu Bridge To Mumbai Pig Farm – Clinton 8(a) Patent – Obama Visa 9/11 Snuff by tokyowashi (noreply@blogger.com),0
"Reviled by Many Russians, Mikhail Gorbachev Still Has Lots to Say - The New York Times by Neil MacFarquhar",0
Chinese Jews of Ancient Lineage Huddle Under Pressure - The New York Times by Chris Buckley,0
Republicans Just Revealed They’re ALREADY Plotting “Years” Of Hillary Investigations by Christine Branch,1
"Who Will Win The Election? FBI, NSA, CIA! by no author",1
Charlotte Is Pressured to Release Police Video of Man’s Killing - The New York Times by Alan Blinder,0
Apple Planning to Expand U.S. Manufacturing in Arizona - Breitbart by Ben Kew,1
Swedish men can’t contain their joy after putting a leash on a horse fly by Poke Staff,1
New Videos Appear to Show Congolese Soldiers Shooting Civilians - The New York Times by Steve Wembi,1
Trump’s Win — A Rebuke to the Elites by Consortiumnews.com,0
Russian Nuclear Triad Modernization - Russia News Now by no author,0
OBAMA’S WARS: First U.S. Serviceman Killed In Northern Syria By Improvised Explosive Device Today by Geoffrey Grider,1
Animal Rights Activists Skeptical of China’s ’Ban’ on Yulin Dog Meat Festival - Breitbart by Adelle Nazarian,1
Amnesty International Moscow office sealed by no author,1
Why Americans Vote ‘Against Their Interest’: Partisanship - The New York Times by Amanda Taub,0
Mexico’s Government Warns U.S.A. to Not Build Border Walls by Bob Price,0
"Russia and CIS countries hold large-scale air defense exercises by Gazeta.ru, Mikhail Khodarenok",1
"Hope for the best, prepare for the worst… by The Saker",1
Speaker Paul Ryan Lays Out His Tax Reform Plan by Ian Mason,1
"John Kerry, 72 Countries Set to Gang Up On Israel At Paris ‘Peace’ Summit on Sunday by Aaron Klein",0
"Forget The Propaganda, This Is What Is Really Happening In The Gold Market by King World News",1
U.S. Takes Sharper Tone on Russia’s Role in Syria - The New York Times by Julie Hirschfeld Davis and David E. Sanger,0
71-Year-Old Dana Rohrabacher Staffer Knocked Unconscious by Anti-Trump Protesters - Breitbart by Ben Kew,1
Since Donald Trump Won The Presidency… Ford Shifts Truck Production From Mexico To Ohio | EndingFed News Network by no author,1
US Navy: Iran Giving Terrorists Missiles to Fire at US Ships by Daniel Greenfield,1
Comment on TRIPS: The Story of How Intellectual Property Became Linked to Trade by Foppe by Foppe,0
"Report: Net Neutrality Proponents’ Complaints to FCC ’Full of Bot Accounts, Fake Comments, and Death Threats’ - Breitbart by Charlie Nash",1
"In Shadow of Amazon, European Challenger Looks to China for Inspiration - The New York Times by Mark Scott",0
"Obama, in Farewell to U.N., Paints Stark Choices for Unsettled World - The New York Times by Mark Landler",0
Smart Meter Case Testimony Before the Pennsylvania Public Utility Commission: What No One Wants to Acknowledge About EMF Damage (Part 2 of 4) by Heather Callaghan,1
"U.S. Dropped 23,144 Bombs in 2015 Under Command of Nobel Peace Prize Winner President Obama by no author",1
no title by Stuart,1
John Kasich New Book: Trump Won Election Because America in Spiritual Decline - Breitbart by Katherine Rodriguez,1
Facebook Begins Flagging ’Fake News’ with ’Disputed’ Tag - Breitbart by Lucas Nolan,1
"John Cho, Sulu of ‘Star Trek Beyond,’ Navigates a Beckoning Universe - The New York Times by Nicole Chung",0
Illuminati Banker Unveiled Method of Control by noreply@blogger.com (Alexander Light),0
Understanding the Trump Voter - The New York Times by Michael Barbaro,0
Bill Black: Wall Street’s Apologist-in-Chief Mansplains Regulation to Senator Warren by Yves Smith,0
Why Has Putin Pointed Russia's SATAN Nukes at the US? | Silver Doctors by no author,1
Krauthammer: ‘They’re Quaking in Their Boots in Foreign Capitals’ - Breitbart by Pam Key,1
Police Investigate Fraud after Voter Registration Flips from Republican to Democrat by Adan Salazar,1
Collision of Buses and Fuel Truck in Afghanistan Kills More Than 50 - The New York Times by Rod Nordland,1
Taiwan’s President Accuses China of Renewed Intimidation - The New York Times by Javier C. Hernández,1
"Millions in U.S. Climb Out of Poverty, at Long Last - The New York Times by Patricia Cohen",0
"FBI sees no ties between Trump, Putin by Alex Ansary",1
"Fox News Settled Sexual Harassment Allegations Against Bill O’Reilly, Documents Show - The New York Times by Emily Steel and Michael S. Schmidt",0
California Today: $2 More for a Pack of Cigarettes? - The New York Times by Mike McPhate,0
Crabzilla: Giant Crab Under A Popular Crabbing Spot In Whitstable by Arnold Monteverde (noreply@blogger.com),1
How to Escape Your Political Bubble for a Clearer View - The New York Times by Amanda Hess,0
White House: No Comment on Ongoing Seth Rich Investigation - Breitbart by Charlie Spiering,1
Sean Hannity interviewing Mike Pence about Obama’s claims on election fraud. Mr. Trump has recommended everyone watch this clip. by IWB,1
"With National Security Choices, Trump Builds Team to Bulldoze Status Quo - The New York Times by Matt Apuzzo and Mark Landler",0
EXCLUSIVE -- Pat Buchanan on Donald Trump’s First 100 Days by John Hayward,0
Shadows Fall and Jaws Drop for a Jolly Green Icon’s Comeback - The New York Times by Martha C. White,0
Trump Has Options for Undoing Obama’s Climate Legacy - The New York Times by Henry Fountain and Erica Goode,0
U.S. Elections Shockwaves Hit Europe by Eric Margolis,0
People just blatantly ignore all of Hilary’s corruption because Donald “made me feel bad by IWB,0
"Hillary Clinton, Donald Trump, Turkey’s Military: Your Thursday Evening Briefing - The New York Times by Andrea Kannapell and Sandra Stevenson",0
Confronting China: an Interview with John Pilger by T.J. Coles,0
"The Memorable TV Episodes of 2016 - The New York Times by James Poniewozik, Mike Hale, Neil Genzlinger and Margaret Lyons",0
Bizarre! Drone Records Speeding UFO Over Trees by no author,1
Duterte Tells Civilians to Take Arms Against Islamic State Affiliate After Soldier Beheading - Breitbart by Frances Martel,1
"‘Training Day’ and ‘A.P.B.,’ Where the Rogue Cop Rules - The New York Times by James Poniewozik",0
Tehran's 'Big Lake' Claim Muddies the Waters in Caspian Sea Dispute by no author,1
Kenyan marathon runner Rita Jeptoo banned 2 more years for doping by no author,1
no title by Wolfenotes,1
Refugee death toll in Mediterranean hits record high in 2016: UN agency by no author,1
Nuclear war may break out for reasons that no one speaks about by no author,1
CDC Warns Swimmers of Pool Poopers Following Increase in Parasite Outbreaks - Breitbart by Lucas Nolan,1
Leaked memo lays out Clinton Foundation funny business that troubled ‘spoiled brat kid’ Chelsea by Brett T.,1
Top U.S. General: America’s ’Nuclear Modernization Can No Longer Be Deferred’ by Edwin Mora,0
"Comment on In Light of Recent Attacks on Police, White House Considers Re-Militarization of American Cops by TOPDOG1 by TOPDOG1",0
GRAPHIC: Mexican Marines Rain Gunfire on Cartel Boss by Cartel Chronicles,1
"Chamae Rose: The Herb That Contains Monatomic Gold, Detoxifies & Creates Clear Skin by Lance Schuttler",0
Free Tools to Keep Those Creepy Online Ads From Watching You - The New York Times by Brian X. Chen and Natasha Singer,0
Gannett Offers $815 Million for Tribune Publishing - The New York Times by Sydney Ember and Leslie Picker,0
no title by bigE,1
10 Things Anthony Weiner Did That Were Worse Than Storing Hillary Clinton’s Emails on His Computer by no author,1
Don't Make Universities Instruments of Assault on Marginalized Peoples by M.R. Islam,1
Santa warns there may be no John Lewis Christmas ad this year because we haven’t been nice. More soon. by Guest,1
The Spirit of Liberalism: What is Liberalism? What is the Left? by Outis Philalithopoulos,0
"With Army in Disarray, a Pillar of Modern Turkey Lies Broken - The New York Times by Tim Arango and Ceylan Yeginsu",0
Biotech Industry Going All Out to Stop Independent Review of Glyphosate by Admin,0
Rogue Journalist Has 'October Gift' for Hillary Campaign We're All Sure She Just 'Can't Wait' to Open by Mike Miller,1
From Populism to Fake News – The Psyop Continues by Daily Bell Staff,0
"Terrorist Who Killed Lee Rigby Will Pursue £20,000 Lawsuit for Teeth Broken in Prison by Victoria Friedman",1
"If You Have Rhesus (RH) Negative Blood, You Are Alien by Dikran Arakelian (noreply@blogger.com)",1
Какой будет внутриполитическая динамика в США в ближайшие четыре года? | Новое восточное обозрение by no author,1
"Cement Shoes, Fabled Anchor to Watery Grave, Surface in Brooklyn - The New York Times by Michael Wilson",0
BREAKING: FBI Gets Search Warrant For State Department Emails On Weiner’s Computer (VIDEO) by Michelle Oxman,1
Comment on 2:00PM Water Cooler 11/3/2016 by Synoia by Synoia,0
Men’s Runways Are Threaded With Dissent - The New York Times by Guy Trebay,0
Review: The First Concert at the New Elbphilharmonie in Germany - The New York Times by Corinna da Fonseca-Wollheim,0
How the Ancient World Invoked the Dead to Help the Living by Madeline,1
Here’s How Clemson Won the College Football Playoff Championship - The New York Times by Victor Mather,0
"The Women Who Met Hillary, and Spotted a Future Political Star - The New York Times by Susan Dominus",0
Trump Meets With Romney as He Starts to Look Outside His Inner Circle - The New York Times by Michael S. Schmidt and Julie Hirschfeld Davis,0
A Presidency from Hell? by Pat Buchanan,0
no title by Swamp Yankee,1
no title by Infarction,1
Robert Durst’s Transfer to a Los Angeles-Area Prison Is Approved - The New York Times by Charles V. Bagli,1
"In Florida, Pregnant Women Cover Up and Stay Inside Amid Zika Fears - The New York Times by Roni Caryn Rabin",0
’Jobs!’ Donald Trump Celebrates Massive Stock Market Gains by Charlie Spiering,1
Mavs Fans Got Mad At Mark Cuban For Bashing Trump. His Response Is Perfect by Grant Stern,1
Feminist Alice Walker: Muslim Scholars Have ‘Ignored the Problem of Female Genital Mutilation’ - Breitbart by Dr. Susan Berry,0
Backstreet Boy Brian Littrell: Celebs Need to ’Chill’ on Trump by Jerome Hudson,1
(The Onion) Strongside/Weakside: Theo Epstein by no author,1
BREAKING: CLINTON CLEARED...Was This A Coordinated Last Minute Trick To Energize Hillary's Base? » 100percentfedUp.com by Fed Up,1
"Bahrain court jails, revokes nationality of 15 dissidents by no author",1
Silver Price Discovery – It’s Still a Fix by The Doc,0
"U.S. Stock Markets Hit Record Highs, but Tech Stocks Tumble - Breitbart by Chriss W. Street",1
no title by Colonel-Gunter.Brumm,1
Feinstein: I’m Worried What 13 White Republican Men Will Do to Health Care - Breitbart by Pam Key,1
Being an Afghan General Is Nice Work if You Can Get It. And Many Do. - The New York Times by Mujib Mashal,1
WATCH: They Already Know They’ve Lost As Gingrich Talks Of 2020 ‘Trump Party’ Rematch by Natalie Dailey,1
Van Jones at University of Chicago: Safe Spaces Are a ’Terrible Idea’ - Breitbart by Tom Ciccotta,1
Pelosi: Trump Owes Obama an Apology - Breitbart by Pam Key,1
"Joe Biden Launches ‘American Possibilities’ PAC, Stoking 2020 Rumors by Adam Shaw",1
Trump Packs His Blunt Phrase Book Abroad - The New York Times by Maggie Haberman,1
Former Assistant FBI Director Says Clintons Are A Crime Family by The European Union Times,1
Townhall: ’Why the MSM Is Ignoring Trump’s Sex Trafficking Busts’ - Breitbart by Lucas Nolan,1
Whoa! Even DEMOCRATS Are Now Asking What’s The Difference Between Bill Clinton And Bill Cosby by Mr. Wendal,1
Nanny In Jail After Force Feeding Baby To Death by Ike Mclean,1
Biblical Beginnings by Hesh Goldstein,1
no title by rufo dsouza,1
"Bruce Arena, Replacing Jurgen Klinsmann as U.S. Coach, Keeps Things Simple - The New York Times by George Vecsey",0
Dallas Police Are Used to Recovering From Being in Harm’s Way - The New York Times by Manny Fernandez,0
Obamacare Premiums Spike an Average of 25%! by Onan Coca,0
Is the Met Museum ‘a Great Institution in Decline’? - The New York Times by Robin Pogrebin,0
"VIDEO: Armed Employee Sneaks up Behind Armed Suspect, Foils Robbery Attempt - Breitbart by AWR Hawkins",1
Chart Of The Day: Since 2009—–Recovery For The 5%; Stagnation for the 95% by David Stockman,1
Federal Judge Blocks Trump Immigration Order Nationwide - Breitbart by Ken Klukowski,1
Police arrest 141 in crackdown on North Dakota pipeline protesters by # 1 NWO Hatr,1
PHOTOS: First Lady Melania Trump Radiates In High Fashion During Trip Abroad by John Binder,0
6 MILLION John Niems Authorised Version by Hal Apeeno,1
"Patti chiari, sudditanza lunga, di Manlio Dinucci by Manlio Dinucci",1
Emails and Groping: Our Halloween Election Keeps Scaring Us to Death by no author,1
ESPN Features Spike Lee’s Pro-Kaepernick Rant on Front Page - Breitbart by Dylan Gwinn,0
"SoftBank’s $32 Billion Deal for Chip Designer ARM Is Britain’s Biggest Since Brexit - The New York Times by Leslie Picker, Mark Scott and Jonathan Soble",0
Free Energy Earth Battery Based on the Work of Nikola Tesla by Editor,1
Hillary’s #1 aide Huma Abedin: Undeniable ties to terrorists & 9/11 funders by The Funny Farmer,1
Boosting levels of glutathione with N-acetyl-cysteine may prevent metabolic declines associated with aging by no author,1
Donald Trump threatens to jail Hillary Clinton by no author,1
NBA Commissioner Adam Silver Doubles Down on League’s Transgender Activism Stance - Breitbart by Warner Todd Huston,0
"Three Separate, Equal and Dysfunctional Branches of Government - The New York Times by Carl Hulse",0
Voyeur | Christmas Trees - The New York Times by George Etheredge,1
Supermodels Gigi and Bella Hadid Protest Trump’s Immigration Order in NYC by Jerome Hudson,1
GREECE: Illegal alien Muslim invaders set fire to their camp on island of Lesbos by BareNakedIslam,1
"Donald Trump Executive Order: For Every New Federal Regulation, Two Others Cut - Breitbart by Charlie Spiering",1
"Fifteen years after NATO bombings, Montenegro wants to join NATO by no author",1
PHOTO: The Creepy Bernie Sanders Pic That Hillary Leaked To Press by Kim Smith,1
"BREAKING: Comey Admits to Fabricating Email Investigation, Rigging Election in FBI Secret Memo by Gordon Duff, Senior Editor",0
Appeals Court Affirms Landmark N.F.L. Concussion Settlement - The New York Times by Ken Belson,0
Election 2016: The Candidates Make Their Closing Arguments by Dan Wright,0
"Trump: Netanyahu, Abbas Vowed To ’Reach For Peace’ - And I Believe Them by Deborah Danan",1
Hezbollah Says Military Leader Died in Artillery Attack - The New York Times by Anne Barnard,1
Трамп и Ближний Восток | Новое восточное обозрение by no author,0
Representative Government or Thugocracy? by Erik Rush,0
Dunking With the No-Names? N.B.A. Fans Haven’t Minded Yet - The New York Times by Filip Bondy,0
Wikipedia Founder ‘Moved On’ For Begging On London Street by Colm Williamson,1
"Park Geun-hye, South Korea’s Ousted Leader, Is Arrested and Jailed to Await Trial - The New York Times by Choe Sang-Hun",0
Ed Balls targeting Strictly opponents with extreme violence by no author,1
Nouvelles sanctions européennes contre la République arabe syrienne by voltairenet.org,0
Thousands March in Venezuela to Demand President’s Ouster - The New York Times by Nicholas Casey and Patricia Torres,0
How WH Staff Is Preparing For A Possible Hillary Presidency [Cartoon] by TFPP Writer,1
Will Barack Obama Delay Or Suspend The Election If Hillary Is Forced Out By The New FBI Email Investigation? by Michael Snyder,0
Get Ready For Civil Unrest: Most Americans Are Concerned About Election Violence by The Doc,0
С любовью… С природой… by Юлия Громова,1
Time:God by sanitizedinfo,1
Trump on Syria’s Assad Following Chemical Weapons Attack: ’Something Should Happen’ - Breitbart by Breitbart Jerusalem,0
"Trump prepares to fill out security, economy teams by no author",1
"Spaniards, Exhausted by Politics, Warm to Life Without a Government - The New York Times by Raphael Minder and David Zucchino",0
WikiLeaks Documents Reveal United Nations Interest In UFOs by Alex Ansary,0
NBC Attacks Trump for Switching to iPhone for Security Reasons - Breitbart by Lucas Nolan,1
"Review: In ‘Independence Day: Resurgence,’ the Fault Is Not in the Fireworks - The New York Times by Manohla Dargis",1
WikiLeaks List Exposes At Least 65 Corporate ‘Presstitutes’ Who Colluded to Hide Clinton’s Crimes by hqanon,1
